,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address
200180,way,547175401,45.3217851,-75.9328811,,1034,Ottenbrite Crescent,terrace,"1034 Ottenbrite crescent, Ottawa, ON","1034 Ottenbrite crescent, Ottawa, ON"
290346,way,686070876,45.2773629,-75.8860178,,24,Hackney Private,terrace,"24 Hackney private, Ottawa, ON","24 Hackney private, Ottawa, ON"
196872,way,546743670,45.3448965,-75.7669615,,20,Gardengate Way,terrace,"20 Gardengate way, Ottawa, ON","20 Gardengate way, Ottawa, ON"
281748,way,620523736,45.3144754,-75.6178372,,897,Bunchberry Way,terrace,"897 Bunchberry way, Ottawa, ON","897 Bunchberry way, Ottawa, ON"
272093,way,615583445,45.4299712,-75.5259995,,104,Whispering Winds Way,terrace,"104 Whispering winds way, Ottawa, ON","104 Whispering winds way, Ottawa, ON"
198420,way,546968669,45.319852,-75.8906695,,50,Birkendale Drive,terrace,"50 Birkendale drive, Ottawa, ON","50 Birkendale drive, Ottawa, ON"
240776,way,581765720,45.4617845,-75.5381646,,141,Hidden Valley Private,terrace,"141 Hidden valley private, Ottawa, ON","141 Hidden valley private, Ottawa, ON"
259674,way,607102579,45.4513101,-75.5337248,,6107,Oak Meadows Drive,terrace,"6107 Oak meadows drive, Ottawa, ON","6107 Oak meadows drive, Ottawa, ON"
197621,way,546935055,45.2930109,-75.8605264,,45,Spruce Meadows Drive,terrace,"45 Spruce meadows drive, Ottawa, ON","45 Spruce meadows drive, Ottawa, ON"
282198,way,620524281,45.3218639,-75.6047997,,697,White Alder Avenue,terrace,"697 White alder avenue, Ottawa, ON","697 White alder avenue, Ottawa, ON"
255847,way,597831693,45.4480446,-75.5303627,,6355,Sablewood Place,terrace,"6355 Sablewood place, Ottawa, ON","6355 Sablewood place, Ottawa, ON"
281759,way,620523747,45.3139511,-75.6191054,,929,Bunchberry Way,terrace,"929 Bunchberry way, Ottawa, ON","929 Bunchberry way, Ottawa, ON"
287463,way,632370200,45.2751538,-75.710866,,27,Skyview Private,terrace,"27 Skyview private, Ottawa, ON","27 Skyview private, Ottawa, ON"
201307,way,547367624,45.2917731,-75.8952573,,75,Kincardine Drive,terrace,"75 Kincardine drive, Ottawa, ON","75 Kincardine drive, Ottawa, ON"
252673,way,589041237,45.3622642,-75.6873956,,117,Beachview Private,terrace,"117 Beachview private, Ottawa, ON","117 Beachview private, Ottawa, ON"
252595,way,588787748,45.3237038,-75.8899935,,139,Salter Crescent,terrace,"139 Salter crescent, Ottawa, ON","139 Salter crescent, Ottawa, ON"
260525,way,608994072,45.3223219,-75.8280372,,68,Alison Korn Private,terrace,"68 Alison korn private, Ottawa, ON","68 Alison korn private, Ottawa, ON"
246659,way,583840493,45.423157,-75.6648675,,45,Drouin Avenue,terrace,"45 Drouin avenue, Ottawa, ON","45 Drouin avenue, Ottawa, ON"
264230,way,613970811,45.2833851,-75.6779762,,446,Grey Seal Circle,terrace,"446 Grey seal circle, Ottawa, ON","446 Grey seal circle, Ottawa, ON"
200780,way,547185261,45.3132255,-75.9252949,,75,Goldora Private,terrace,"75 Goldora private, Ottawa, ON","75 Goldora private, Ottawa, ON"
107570,way,473078517,45.3613517,-75.6271863,,141,Gladeview Private,terrace,"141 Gladeview private, Ottawa, ON","141 Gladeview private, Ottawa, ON"
275666,way,617676063,45.4758093,-75.4742033,,1636,Trenholm Lane,terrace,"1636 Trenholm lane, Ottawa, ON","1636 Trenholm lane, Ottawa, ON"
201363,way,547367680,45.2875241,-75.9237491,,296,Par-La-Ville Circle,terrace,"296 Par-la-ville circle, Ottawa, ON","296 Par-la-ville circle, Ottawa, ON"
225586,way,569404679,45.3691867,-75.6866402,,769 A,Springland Drive,terrace,"769 A Springland drive, Ottawa, ON","769 A Springland drive, Ottawa, ON"
191397,way,537564483,45.2761394,-75.9307839,,224,Horseshoe Crescent,terrace,"224 Horseshoe crescent, Ottawa, ON","224 Horseshoe crescent, Ottawa, ON"
268252,way,614591635,45.2652559,-75.7544881,,2553,Waterlilly Way,terrace,"2553 Waterlilly way, Ottawa, ON","2553 Waterlilly way, Ottawa, ON"
284529,way,625195391,45.3571548,-75.650623,,3372,Southgate Road,terrace,"3372 Southgate road, Ottawa, ON","3372 Southgate road, Ottawa, ON"
241381,way,582049993,45.377601,-75.6029718,,37,Hunterswood Crescent,terrace,"37 Hunterswood crescent, Ottawa, ON","37 Hunterswood crescent, Ottawa, ON"
277377,way,617867078,45.4475847,-75.4797962,,161,Montmorency Way,terrace,"161 Montmorency way, Ottawa, ON","161 Montmorency way, Ottawa, ON"
267131,way,614363818,45.289606,-75.8892906,,219,McElroy Drive,terrace,"219 Mcelroy drive, Ottawa, ON","219 Mcelroy drive, Ottawa, ON"
252661,way,589041208,45.3619811,-75.6870598,,100,Beachview Private,terrace,"100 Beachview private, Ottawa, ON","100 Beachview private, Ottawa, ON"
204114,way,547798235,45.3435322,-75.6923015,,3840,Crowsnest Avenue,terrace,"3840 Crowsnest avenue, Ottawa, ON","3840 Crowsnest avenue, Ottawa, ON"
270083,way,615061646,45.2716339,-75.6939218,,673,Wild Shore Crescent,terrace,"673 Wild shore crescent, Ottawa, ON","673 Wild shore crescent, Ottawa, ON"
274624,way,617522194,45.4682886,-75.4846225,,559,Pocono Crescent,terrace,"559 Pocono crescent, Ottawa, ON","559 Pocono crescent, Ottawa, ON"
155983,way,481793845,45.4118572,-75.711682,,219,Booth Street,terrace,"219 Booth street, Ottawa, ON","219 Booth street, Ottawa, ON"
277419,way,617867120,45.4477408,-75.4781128,,126,Montmorency Way,terrace,"126 Montmorency way, Ottawa, ON","126 Montmorency way, Ottawa, ON"
40604,way,470673286,45.4515822,-75.4680848,,153,Waterfern Way,terrace,"153 Waterfern way, Ottawa, ON","153 Waterfern way, Ottawa, ON"
258907,way,604717438,45.4030116,-75.6299005,,1797 D,Russell Road,terrace,"1797 D Russell road, Ottawa, ON","1797 D Russell road, Ottawa, ON"
243877,way,583270777,45.3373599,-75.7272784,,16 E,Woodfield Drive,terrace,"16 E Woodfield drive, Ottawa, ON","16 E Woodfield drive, Ottawa, ON"
241437,way,582050054,45.3764943,-75.6022375,,197,Hunterswood Crescent,terrace,"197 Hunterswood crescent, Ottawa, ON","197 Hunterswood crescent, Ottawa, ON"
193936,way,546486874,45.3632728,-75.930123,,503,Fordell Avenue,terrace,"503 Fordell avenue, Ottawa, ON","503 Fordell avenue, Ottawa, ON"
244471,way,583382663,45.3040378,-75.8866846,,6,Almond Lane,terrace,"6 Almond lane, Ottawa, ON","6 Almond lane, Ottawa, ON"
263780,way,613970344,45.2785838,-75.6896873,,4318,Owl Valley Drive,terrace,"4318 Owl valley drive, Ottawa, ON","4318 Owl valley drive, Ottawa, ON"
232297,way,576012018,45.285967,-75.7507428,,14 A,Knollsbrook Drive,terrace,"14 A Knollsbrook drive, Ottawa, ON","14 A Knollsbrook drive, Ottawa, ON"
270381,way,615062037,45.2672921,-75.6966445,,600,Tennant Way,terrace,"600 Tennant way, Ottawa, ON","600 Tennant way, Ottawa, ON"
266942,way,614363616,45.2797328,-75.8738343,,1056,Northgraves Crescent,terrace,"1056 Northgraves crescent, Ottawa, ON","1056 Northgraves crescent, Ottawa, ON"
250127,way,585786916,45.4495652,-75.5963764,,1204,Lassiter Terrace,terrace,"1204 Lassiter terrace, Ottawa, ON","1204 Lassiter terrace, Ottawa, ON"
228263,way,572760243,45.2468386,-75.7316266,,494,Dundonald Drive,terrace,"494 Dundonald drive, Ottawa, ON","494 Dundonald drive, Ottawa, ON"
239067,way,580960805,45.3326866,-75.7582814,,26 C,Woodvale Green,terrace,"26 C Woodvale green, Ottawa, ON","26 C Woodvale green, Ottawa, ON"
243912,way,583270812,45.3383399,-75.7278245,,11 D,Woodfield Drive,terrace,"11 D Woodfield drive, Ottawa, ON","11 D Woodfield drive, Ottawa, ON"
117205,way,473372186,45.1422707,-75.6099426,,3268 A,Old George Street,terrace,"3268 A Old george street, Ottawa, ON","3268 A Old george street, Ottawa, ON"
284609,way,625474498,45.3650066,-75.6581827,,1217 C,Ledbury Avenue,terrace,"1217 C Ledbury avenue, Ottawa, ON","1217 C Ledbury avenue, Ottawa, ON"
88623,way,472318017,45.2858799,-75.8779364,,84,Glamorgan Drive,terrace,"84 Glamorgan drive, Ottawa, ON","84 Glamorgan drive, Ottawa, ON"
244197,way,583374866,45.3091073,-75.8903665,,14,Bering Court,terrace,"14 Bering court, Ottawa, ON","14 Bering court, Ottawa, ON"
261489,way,612812557,45.3612795,-75.6338519,,134,Hunter's Glen Crescent,terrace,"134 Hunter's glen crescent, Ottawa, ON","134 Hunter's glen crescent, Ottawa, ON"
228516,way,572764045,45.244443,-75.7396288,,539,Snow Goose Street,terrace,"539 Snow goose street, Ottawa, ON","539 Snow goose street, Ottawa, ON"
224072,way,568585594,45.4787408,-75.5253194,,1152,Forets Avenue,terrace,"1152 Forets avenue, Ottawa, ON","1152 Forets avenue, Ottawa, ON"
205096,way,548388847,45.2832104,-75.8708989,,444,Barrick Hill Road,terrace,"444 Barrick hill road, Ottawa, ON","444 Barrick hill road, Ottawa, ON"
281986,way,620524062,45.3214911,-75.5953227,,457,Cache Bay Crescent,terrace,"457 Cache bay crescent, Ottawa, ON","457 Cache bay crescent, Ottawa, ON"
288320,way,634491930,45.4269428,-75.5184118,,236,Gossamer Street,terrace,"236 Gossamer street, Ottawa, ON","236 Gossamer street, Ottawa, ON"
278301,way,618063739,45.4482093,-75.4699737,,715,Whaley Ridge,terrace,"715 Whaley ridge, Ottawa, ON","715 Whaley ridge, Ottawa, ON"
160398,way,482662122,45.3411954,-75.6696121,,484,Wisteria Crescent,terrace,"484 Wisteria crescent, Ottawa, ON","484 Wisteria crescent, Ottawa, ON"
252684,way,589041259,45.3619128,-75.6858401,,55,River Garden Private,terrace,"55 River garden private, Ottawa, ON","55 River garden private, Ottawa, ON"
231751,way,575254746,45.2492585,-75.7394448,,259,Brambling Way,terrace,"259 Brambling way, Ottawa, ON","259 Brambling way, Ottawa, ON"
202191,way,547499698,45.3617518,-75.7880349,,820,Forest Street South,terrace,"820 Forest street south, Ottawa, ON","820 Forest street south, Ottawa, ON"
266664,way,614352771,45.2756685,-75.8635936,,154,Lokoya Street,terrace,"154 Lokoya street, Ottawa, ON","154 Lokoya street, Ottawa, ON"
265583,way,614351586,45.2784833,-75.8526706,,33,Deerchase Court,terrace,"33 Deerchase court, Ottawa, ON","33 Deerchase court, Ottawa, ON"
275971,way,617725188,45.4701381,-75.471564,,2216,Saturn Crescent,terrace,"2216 Saturn crescent, Ottawa, ON","2216 Saturn crescent, Ottawa, ON"
166761,way,483089693,45.3494504,-75.6483499,,2741,Equus Way,terrace,"2741 Equus way, Ottawa, ON","2741 Equus way, Ottawa, ON"
262310,way,613023477,45.364891,-75.6356821,,127,Margrave Avenue,terrace,"127 Margrave avenue, Ottawa, ON","127 Margrave avenue, Ottawa, ON"
194339,way,546494674,45.3455027,-75.9337599,,84,Beacon Way,terrace,"84 Beacon way, Ottawa, ON","84 Beacon way, Ottawa, ON"
244105,way,583374774,45.3064357,-75.8897519,,78,Bujold Court,terrace,"78 Bujold court, Ottawa, ON","78 Bujold court, Ottawa, ON"
227232,way,570571942,45.3057519,-75.8968615,,44,Sundback Lane,terrace,"44 Sundback lane, Ottawa, ON","44 Sundback lane, Ottawa, ON"
275692,way,617676089,45.4767372,-75.4741108,,835,Como Crescent,terrace,"835 Como crescent, Ottawa, ON","835 Como crescent, Ottawa, ON"
273064,way,616825422,45.0153126,-75.6526928,,136,Alma West Street,terrace,"136 Alma west street, Ottawa, ON","136 Alma west street, Ottawa, ON"
90038,way,472361693,45.3150771,-75.8869447,,78,Peary Way,terrace,"78 Peary way, Ottawa, ON","78 Peary way, Ottawa, ON"
196730,way,546743515,45.338783,-75.762496,,170,Centrepointe Drive,terrace,"170 Centrepointe drive, Ottawa, ON","170 Centrepointe drive, Ottawa, ON"
269254,way,614605172,45.2532271,-75.7282061,,404,Evenwood Private,terrace,"404 Evenwood private, Ottawa, ON","404 Evenwood private, Ottawa, ON"
130366,way,474727804,45.2467354,-75.733731,,416,Meadowhawk Crescent,terrace,"416 Meadowhawk crescent, Ottawa, ON","416 Meadowhawk crescent, Ottawa, ON"
193193,way,545353173,45.3517017,-75.8108722,,192 C,Woodridge Crescent,terrace,"192 C Woodridge crescent, Ottawa, ON","192 C Woodridge crescent, Ottawa, ON"
237539,way,579951434,45.3162783,-75.59815,,321,Alasken Drive,terrace,"321 Alasken drive, Ottawa, ON","321 Alasken drive, Ottawa, ON"
10417,way,358356597,45.4814036,-75.5245893,,6909,Bilberry Drive,terrace,"6909 Bilberry drive, Ottawa, ON","6909 Bilberry drive, Ottawa, ON"
255813,way,597831659,45.4471455,-75.5300608,,1992,Ranchwood Way,terrace,"1992 Ranchwood way, Ottawa, ON","1992 Ranchwood way, Ottawa, ON"
217372,way,562895777,45.334928,-75.7693557,,221 B,Craig Henry Drive,terrace,"221 B Craig henry drive, Ottawa, ON","221 B Craig henry drive, Ottawa, ON"
53183,way,471306468,45.284529,-75.7218458,,5,Markland Crescent,terrace,"5 Markland crescent, Ottawa, ON","5 Markland crescent, Ottawa, ON"
276618,way,617725837,45.465701,-75.4708432,,1063,Marchant Drive,terrace,"1063 Marchant drive, Ottawa, ON","1063 Marchant drive, Ottawa, ON"
161978,way,482831380,45.3417089,-75.6328206,,104,Stedman Street,terrace,"104 Stedman street, Ottawa, ON","104 Stedman street, Ottawa, ON"
131152,way,474852966,45.2661775,-75.9459034,,17,Abaca Way,terrace,"17 Abaca way, Ottawa, ON","17 Abaca way, Ottawa, ON"
292559,way,686951501,45.274248,-75.6801,,730,Guardian Grove,terrace,"730 Guardian grove, Ottawa, ON","730 Guardian grove, Ottawa, ON"
263833,way,613970406,45.2822705,-75.6878097,,978,Cove Island Terrace,terrace,"978 Cove island terrace, Ottawa, ON","978 Cove island terrace, Ottawa, ON"
244569,way,583394670,45.4293645,-75.6157851,,4620,Ogilvie Walk Crescent,terrace,"4620 Ogilvie walk crescent, Ottawa, ON","4620 Ogilvie walk crescent, Ottawa, ON"
251341,way,587327217,45.4185465,-75.5981623,,2325,Stonehenge Crescent,terrace,"2325 Stonehenge crescent, Ottawa, ON","2325 Stonehenge crescent, Ottawa, ON"
255393,way,597576108,45.4507318,-75.5201321,,1867,Simard Drive,terrace,"1867 Simard drive, Ottawa, ON","1867 Simard drive, Ottawa, ON"
267378,way,614500549,45.2713587,-75.9190513,,3,Torrey Pines Court,terrace,"3 Torrey pines court, Ottawa, ON","3 Torrey pines court, Ottawa, ON"
274386,way,617460278,45.4637796,-75.4956094,,1660,Lafrance Drive,terrace,"1660 Lafrance drive, Ottawa, ON","1660 Lafrance drive, Ottawa, ON"
234481,way,577918493,45.368087,-75.6352036,,70,Inverkip Avenue,terrace,"70 Inverkip avenue, Ottawa, ON","70 Inverkip avenue, Ottawa, ON"
219019,way,564120479,45.2756482,-75.8409524,,515,Acceptance Place,terrace,"515 Acceptance place, Ottawa, ON","515 Acceptance place, Ottawa, ON"
248583,way,584906394,45.3730518,-75.6826759,,2535,Flannery Drive,terrace,"2535 Flannery drive, Ottawa, ON","2535 Flannery drive, Ottawa, ON"
245902,way,583612969,45.3997693,-75.653423,,313,Freedom Private,terrace,"313 Freedom private, Ottawa, ON","313 Freedom private, Ottawa, ON"
266491,way,614352551,45.2763615,-75.8696865,,159,Patriot Place,terrace,"159 Patriot place, Ottawa, ON","159 Patriot place, Ottawa, ON"
280154,way,618836776,45.4379704,-75.6705761,,251,Meilleur Private,terrace,"251 Meilleur private, Ottawa, ON","251 Meilleur private, Ottawa, ON"
139508,way,478964054,45.2938609,-75.7299959,,32,Mullcraft Crescent,terrace,"32 Mullcraft crescent, Ottawa, ON","32 Mullcraft crescent, Ottawa, ON"
106688,way,473061563,45.3127035,-75.9185446,,38,Macassa Circle,terrace,"38 Macassa circle, Ottawa, ON","38 Macassa circle, Ottawa, ON"
195362,way,546608817,45.3173117,-75.8339816,,553,Seyton Drive,terrace,"553 Seyton drive, Ottawa, ON","553 Seyton drive, Ottawa, ON"
259817,way,607211073,45.4348913,-75.5611919,,2733 F,Innes Road,terrace,"2733 F Innes road, Ottawa, ON","2733 F Innes road, Ottawa, ON"
194025,way,546486984,45.362544,-75.9284884,,216,Maxwell Bridge Road,terrace,"216 Maxwell bridge road, Ottawa, ON","216 Maxwell bridge road, Ottawa, ON"
297558,way,754446523,45.4502489,-75.4951434,,628,Trigoria Crescent,terrace,"628 Trigoria crescent, Ottawa, ON","628 Trigoria crescent, Ottawa, ON"
243669,way,583085206,45.44276,-75.6056097,,80,Indigo Street,terrace,"80 Indigo street, Ottawa, ON","80 Indigo street, Ottawa, ON"
251321,way,587311170,45.422408,-75.5982054,,1548 B,Beaverpond Drive,terrace,"1548 B Beaverpond drive, Ottawa, ON","1548 B Beaverpond drive, Ottawa, ON"
248559,way,584906352,45.371839,-75.6813043,,22,Ramsgate Private,terrace,"22 Ramsgate private, Ottawa, ON","22 Ramsgate private, Ottawa, ON"
259795,way,607211050,45.4349831,-75.5580389,,2775 K,Innes Road,terrace,"2775 K Innes road, Ottawa, ON","2775 K Innes road, Ottawa, ON"
201204,way,547367518,45.3035613,-75.9366173,,131,Calvington Avenue,terrace,"131 Calvington avenue, Ottawa, ON","131 Calvington avenue, Ottawa, ON"
264870,way,613973422,45.2821473,-75.8475964,,151,Tandalee Crescent,terrace,"151 Tandalee crescent, Ottawa, ON","151 Tandalee crescent, Ottawa, ON"
259306,way,606539337,45.4668856,-75.5369881,,6276,Castille Court,terrace,"6276 Castille court, Ottawa, ON","6276 Castille court, Ottawa, ON"
254867,way,596669819,45.3734345,-75.6515008,,1480 D,Heatherington Road,terrace,"1480 D Heatherington road, Ottawa, ON","1480 D Heatherington road, Ottawa, ON"
221725,way,567196192,45.2852491,-75.7346908,,189,Claridge Drive,terrace,"189 Claridge drive, Ottawa, ON","189 Claridge drive, Ottawa, ON"
130481,way,474730019,45.2551883,-75.7365683,,109,Lochnaw Private,terrace,"109 Lochnaw private, Ottawa, ON","109 Lochnaw private, Ottawa, ON"
271574,way,615420467,45.4447954,-75.6500433,,197,Dunbarton Court,terrace,"197 Dunbarton court, Ottawa, ON","197 Dunbarton court, Ottawa, ON"
204010,way,547798121,45.3493952,-75.6809678,,29,Rhapsody Lane,terrace,"29 Rhapsody lane, Ottawa, ON","29 Rhapsody lane, Ottawa, ON"
198428,way,546968677,45.3202706,-75.8911302,,36,Teeswater Street,terrace,"36 Teeswater street, Ottawa, ON","36 Teeswater street, Ottawa, ON"
251519,way,587538082,45.4295968,-75.5656193,,155,Glen Park Drive,terrace,"155 Glen park drive, Ottawa, ON","155 Glen park drive, Ottawa, ON"
266606,way,614352704,45.2765031,-75.8650636,,344,Brigitta Street,terrace,"344 Brigitta street, Ottawa, ON","344 Brigitta street, Ottawa, ON"
276023,way,617725240,45.4667862,-75.4737871,,2019,Boake Street,terrace,"2019 Boake street, Ottawa, ON","2019 Boake street, Ottawa, ON"
294346,way,690259441,45.1942709,-75.8414552,,341,Chestnut Green Private,terrace,"341 Chestnut green private, Ottawa, ON","341 Chestnut green private, Ottawa, ON"
202707,way,547559991,45.293099,-75.7400916,,82,Sutcliffe Terrace,terrace,"82 Sutcliffe terrace, Ottawa, ON","82 Sutcliffe terrace, Ottawa, ON"
113088,way,473193910,45.3763265,-75.5991305,,67,Forestglade Crescent,terrace,"67 Forestglade crescent, Ottawa, ON","67 Forestglade crescent, Ottawa, ON"
244860,way,583394972,45.4305036,-75.6152838,,4572,Ogilvie Walk Crescent,terrace,"4572 Ogilvie walk crescent, Ottawa, ON","4572 Ogilvie walk crescent, Ottawa, ON"
240979,way,581765979,45.4628276,-75.5331177,,329,Bryarton Street,terrace,"329 Bryarton street, Ottawa, ON","329 Bryarton street, Ottawa, ON"
182703,way,484523153,45.4635,-75.5262119,,1615,Du Sommet Place,terrace,"1615 Du sommet place, Ottawa, ON","1615 Du sommet place, Ottawa, ON"
276350,way,617725568,45.4715414,-75.4559662,,319,Cozumel Private,terrace,"319 Cozumel private, Ottawa, ON","319 Cozumel private, Ottawa, ON"
57846,way,471316531,45.2819413,-75.7144785,,232,Windhurst Drive,terrace,"232 Windhurst drive, Ottawa, ON","232 Windhurst drive, Ottawa, ON"
230329,way,574575906,45.2838284,-75.9206333,,401,Warmstone Drive,terrace,"401 Warmstone drive, Ottawa, ON","401 Warmstone drive, Ottawa, ON"
274526,way,617522055,45.4695384,-75.4767828,,2101,Lauzon Street,terrace,"2101 Lauzon street, Ottawa, ON","2101 Lauzon street, Ottawa, ON"
154927,way,481677613,45.4079898,-75.6803422,,13,Hazel Street,terrace,"13 Hazel street, Ottawa, ON","13 Hazel street, Ottawa, ON"
261061,way,609555371,45.3625159,-75.6296283,,178,Huntersfield Drive,terrace,"178 Huntersfield drive, Ottawa, ON","178 Huntersfield drive, Ottawa, ON"
202093,way,547494732,45.3368773,-75.6727277,,197,Wolverine Private,terrace,"197 Wolverine private, Ottawa, ON","197 Wolverine private, Ottawa, ON"
199392,way,547162598,45.3646169,-75.738444,,109,Scout Street,terrace,"109 Scout street, Ottawa, ON","109 Scout street, Ottawa, ON"
264178,way,613970758,45.2830671,-75.6763392,,4422,Goldeneye Way,terrace,"4422 Goldeneye way, Ottawa, ON","4422 Goldeneye way, Ottawa, ON"
254379,way,592404040,45.4497106,-75.6299806,,224,Provender Avenue,terrace,"224 Provender avenue, Ottawa, ON","224 Provender avenue, Ottawa, ON"
205321,way,548798055,45.3390373,-75.6691493,,24,Sampson Private,terrace,"24 Sampson private, Ottawa, ON","24 Sampson private, Ottawa, ON"
246193,way,583830634,45.4261545,-75.6452741,,456,King George Street,terrace,"456 King george street, Ottawa, ON","456 King george street, Ottawa, ON"
131937,way,474892672,45.2607932,-75.9423153,,126,Whalings Circle,terrace,"126 Whalings circle, Ottawa, ON","126 Whalings circle, Ottawa, ON"
273886,way,617310105,45.4531054,-75.6518295,,254,Mart Circle,terrace,"254 Mart circle, Ottawa, ON","254 Mart circle, Ottawa, ON"
197250,way,546834391,45.3409277,-75.7916473,,2648,Draper Avenue,terrace,"2648 Draper avenue, Ottawa, ON","2648 Draper avenue, Ottawa, ON"
10479,way,358360583,45.4829284,-75.5230026,,7021,Bilberry Drive,terrace,"7021 Bilberry drive, Ottawa, ON","7021 Bilberry drive, Ottawa, ON"
218072,way,563697303,45.2786699,-75.8826319,,155,Westphalian Avenue,terrace,"155 Westphalian avenue, Ottawa, ON","155 Westphalian avenue, Ottawa, ON"
153185,way,481361591,45.4376503,-75.6495736,,172,College Circle,terrace,"172 College circle, Ottawa, ON","172 College circle, Ottawa, ON"
290823,way,686140395,45.280698,-75.8946481,,26,Plank Street,terrace,"26 Plank street, Ottawa, ON","26 Plank street, Ottawa, ON"
224079,way,568586415,45.4795528,-75.5248303,,1123,Forets Avenue,terrace,"1123 Forets avenue, Ottawa, ON","1123 Forets avenue, Ottawa, ON"
251629,way,587605756,45.4467361,-75.5969208,,2030,Beaconwood Drive,terrace,"2030 Beaconwood drive, Ottawa, ON","2030 Beaconwood drive, Ottawa, ON"
270497,way,615062159,45.2732052,-75.7080275,,59,Barnstone Drive,terrace,"59 Barnstone drive, Ottawa, ON","59 Barnstone drive, Ottawa, ON"
243984,way,583306168,45.3340748,-75.745499,,417 B,Woodfield Drive,terrace,"417 B Woodfield drive, Ottawa, ON","417 B Woodfield drive, Ottawa, ON"
129223,way,474672854,45.251532,-75.9273004,,131,Woodhurst Crescent,terrace,"131 Woodhurst crescent, Ottawa, ON","131 Woodhurst crescent, Ottawa, ON"
224530,way,568772740,45.3310633,-75.9142475,,54,Carmichael Court,terrace,"54 Carmichael court, Ottawa, ON","54 Carmichael court, Ottawa, ON"
256987,way,600817079,45.4222207,-75.6584841,,15,Forestlane Private,terrace,"15 Forestlane private, Ottawa, ON","15 Forestlane private, Ottawa, ON"
266437,way,614352497,45.2765277,-75.8673005,,681,Pepperville Crescent,terrace,"681 Pepperville crescent, Ottawa, ON","681 Pepperville crescent, Ottawa, ON"
262745,way,613166971,45.2759023,-75.7241808,,14,Watts Street,terrace,"14 Watts street, Ottawa, ON","14 Watts street, Ottawa, ON"
268128,way,614586768,45.2697087,-75.7769184,,208,Lamplighters Drive,terrace,"208 Lamplighters drive, Ottawa, ON","208 Lamplighters drive, Ottawa, ON"
290480,way,686071013,45.2805393,-75.8816125,,117,Gelderland Private,terrace,"117 Gelderland private, Ottawa, ON","117 Gelderland private, Ottawa, ON"
264988,way,613973652,45.2779445,-75.8467541,,63,Sheppard's Glen Avenue,terrace,"63 Sheppard's glen avenue, Ottawa, ON","63 Sheppard's glen avenue, Ottawa, ON"
197371,way,546934729,45.2941999,-75.8689615,,36,Palomino Drive,terrace,"36 Palomino drive, Ottawa, ON","36 Palomino drive, Ottawa, ON"
237496,way,579951385,45.3167826,-75.594205,,335,Wood Acres Grove,terrace,"335 Wood acres grove, Ottawa, ON","335 Wood acres grove, Ottawa, ON"
205349,way,548798083,45.3386899,-75.6702028,,125,Curtis Private,terrace,"125 Curtis private, Ottawa, ON","125 Curtis private, Ottawa, ON"
290820,way,686140392,45.2808737,-75.8943688,,18,Plank Street,terrace,"18 Plank street, Ottawa, ON","18 Plank street, Ottawa, ON"
87041,way,472269539,45.3397789,-75.7926502,,2759,Baseline Road,terrace,"2759 Baseline road, Ottawa, ON","2759 Baseline road, Ottawa, ON"
236847,way,579614130,45.2761727,-75.6768188,,191,Larimar Circle,terrace,"191 Larimar circle, Ottawa, ON","191 Larimar circle, Ottawa, ON"
232853,way,576108098,45.4776071,-75.5380146,,1120,Orléans Boulevard,terrace,"1120 Orléans boulevard, Ottawa, ON","1120 Orléans boulevard, Ottawa, ON"
275569,way,617675964,45.4814022,-75.4734275,,1445,Lynx Crescent,terrace,"1445 Lynx crescent, Ottawa, ON","1445 Lynx crescent, Ottawa, ON"
99225,way,472423128,45.2822667,-75.6846724,,906,Goose River Avenue,terrace,"906 Goose river avenue, Ottawa, ON","906 Goose river avenue, Ottawa, ON"
246239,way,583830683,45.4253495,-75.6428593,,511,Prince Albert Street,terrace,"511 Prince albert street, Ottawa, ON","511 Prince albert street, Ottawa, ON"
275329,way,617675714,45.4780674,-75.4617487,,2102,Bergamot Circle,terrace,"2102 Bergamot circle, Ottawa, ON","2102 Bergamot circle, Ottawa, ON"
179576,way,484289890,45.4453909,-75.5257682,,2349,Pagé Road,terrace,"2349 Pagé road, Ottawa, ON","2349 Pagé road, Ottawa, ON"
241952,way,582416155,45.3747319,-75.6560177,,167,Colliston Crescent,terrace,"167 Colliston crescent, Ottawa, ON","167 Colliston crescent, Ottawa, ON"
205205,way,548797934,45.3458741,-75.6727875,,44,Sample Road,terrace,"44 Sample road, Ottawa, ON","44 Sample road, Ottawa, ON"
189670,way,507861200,45.3710521,-75.7340962,,9,Festive Private,terrace,"9 Festive private, Ottawa, ON","9 Festive private, Ottawa, ON"
263905,way,613970481,45.2799689,-75.6747919,,120,Eye Bright Crescent,terrace,"120 Eye bright crescent, Ottawa, ON","120 Eye bright crescent, Ottawa, ON"
246824,way,583957701,45.4300525,-75.6613027,,385,Larouche Street,terrace,"385 Larouche street, Ottawa, ON","385 Larouche street, Ottawa, ON"
157474,way,482450065,45.3679007,-75.6167992,,14,Woodbury Crescent,terrace,"14 Woodbury crescent, Ottawa, ON","14 Woodbury crescent, Ottawa, ON"
130364,way,474727802,45.2468045,-75.7335845,,420,Meadowhawk Crescent,terrace,"420 Meadowhawk crescent, Ottawa, ON","420 Meadowhawk crescent, Ottawa, ON"
217955,way,563697104,45.2755612,-75.8895268,,261,Livery Street,terrace,"261 Livery street, Ottawa, ON","261 Livery street, Ottawa, ON"
